movieID,budget,open_weekend,gross,ROI_open,ROI_gross
tt0117918,45000000,10128834,53854588,-0.775, 0.197
tt0118689,22000000,12733827,45298656,-0.421, 1.059
tt0118883,75000000,19313566,76081498,-0.742, 0.014
tt0118972,86000000,18063265,42877165,-0.790,-0.501
tt0119190,55000000,22878989,105263257,-0.584, 0.914
tt0124718,25000000,7610663,21554585,-0.696,-0.138
tt0120873,60000000,16863988,57823170,-0.719,-0.036
tt0122933,30000000,18383507,106694016,-0.387, 2.556
tt0157503,10000000,3986269,10561238,-0.601, 0.056
tt0139239,6500000,4706795,16842303,-0.276, 1.591
tt0123964,75000000,20414775,63844974,-0.728,-0.149
tt0164181,12000000,5811664,21133087,-0.516, 0.761
tt0199725,15000000,8139180,27441122,-0.457, 0.829
tt0183523,90000000,22855247,60874615,-0.746,-0.324
tt0165929,25000000,18014503,55973336,-0.279, 1.239
tt0185183,44000000,11548898,21471685,-0.738,-0.512
tt0218967,60000000,15104055,75764085,-0.748, 0.263
tt0219699,10000000,11827,11994719,-0.999, 0.199
tt0184894,55000000,19647065,56932305,-0.643, 0.035
tt0186566,65000000,18093776,90454043,-0.722, 0.392
tt0190865,75000000,15507845,68473360,-0.793,-0.087
tt0198021,15000000,8292939,33771174,-0.447, 1.251
tt0265087,50000000,11102948,33422806,-0.778,-0.332
tt0206314,23000000,7347259,21973182,-0.681,-0.045
tt0264796,18000000,294056,15652637,-0.984,-0.130
tt0202470,57000000,6018636,16991902,-0.894,-0.702
tt0264616,11000000,4208655,13103828,-0.617, 0.191
tt0300532,30000000,14169455,40390647,-0.528, 0.346
tt0264472,45000000,17128062,66790248,-0.619, 0.484
tt0233469,85000000,15058432,40048332,-0.823,-0.529
tt0264935,50000000,9307394,31874869,-0.814,-0.363
tt0166813,80000000,23213736,73215310,-0.710,-0.085
tt0253867,43000000,9430667,24430272,-0.781,-0.432
tt0290095,60000000,15051028,50189179,-0.749,-0.164
tt0310910,15000000,4563588,12212417,-0.696,-0.186
tt0329717,75000000,11112632,30013346,-0.852,-0.600
tt0305711,18000000,17548993,56127162,-0.025, 2.118
tt0322589,25000000,12856040,30222640,-0.486, 0.209
tt0315983,15000000,45572,13005485,-0.997,-0.133
tt0367479,58000000,11100392,28328132,-0.809,-0.512
tt0317198,40000000,8684055,40203020,-0.783, 0.005
tt0338096,25000000,5811325,14140215,-0.768,-0.434
tt0356618,42000000,21022111,66641205,-0.499, 0.587
tt0356634,35000000,21727611,75367693,-0.379, 1.153
tt0356721,22000000,292177,12784713,-0.987,-0.419
tt0346156,70000000,15580278,37760080,-0.777,-0.461
tt0324554,30000000,6819393,12831121,-0.773,-0.572
tt0364751,19000000,13528946,58156435,-0.288, 2.061
tt0410097,8000000,8017808,22201636, 0.002, 1.775
tt0384642,45000000,20159925,52580895,-0.552, 0.168
tt0430912,70000000,3201420,5851188,-0.954,-0.916
tt0424993,12000000,11407751,28435406,-0.049, 1.370
tt0380389,10000000,1921838,4280577,-0.808,-0.572
tt0452637,75000000,18044396,42272747,-0.759,-0.436
tt0430304,64000000,21613176,58255287,-0.662,-0.090
tt0466909,25000000,16026496,54606189,-0.359, 1.184
tt0446046,30000000,12051277,34742066,-0.598, 0.158
tt0420294,16000000,18508228,39511038, 0.157, 1.469
tt0463034,54000000,21525560,75628110,-0.601, 0.401
tt0454082,9000000,3307602,16235293,-0.632, 0.804
tt0433387,2000000,1968505,3337931,-0.016, 0.669
tt0435670,30000000,7717309,20568319,-0.743,-0.314
tt0462396,35000000,2746312,5920150,-0.922,-0.831
tt0425430,16000000,14713321,35374833,-0.080, 1.211
tt0444682,40000000,10025203,25117498,-0.749,-0.372
tt0760329,40000000,14070469,40412817,-0.648, 0.010
tt0799934,20000000,4050655,11169531,-0.797,-0.442
tt0479968,27000000,12511473,26876529,-0.537,-0.005
tt1014775,20000000,29300465,94497271, 0.465, 3.725
tt0844671,6500000,2619730,4693919,-0.597,-0.278
tt0926129,20000000,20804941,43869350, 0.040, 1.193
tt1012804,7000000,63361,2344847,-0.991,-0.665
tt0775552,45000000,8008423,25200412,-0.822,-0.440
tt0891592,50000000,4721110,8742261,-0.906,-0.825
tt0913354,27000000,6511128,15988876,-0.759,-0.408
tt1640484,6600000,15215487,37295394, 1.305, 4.651
tt2215285,20000000,25390575,65623128, 0.270, 2.281
tt0884726,70000000,3715931,8458994,-0.947,-0.879
tt1726589,930000,20186,30905,-0.978,-0.967
tt1436568,8000000,57208,110784,-0.993,-0.986
tt1274300,20000000,42436,277943,-0.998,-0.986
tt1174730,6000000,32001,6670712,-0.995, 0.112
tt1251757,22000000,325641,723714,-0.985,-0.967
tt1379177,800000,40258,166980,-0.950,-0.791
tt0477139,1000000,42808,316996,-0.957,-0.683
tt0848557,2000000,275061,952620,-0.862,-0.524
tt0377091,500000,29170,603943,-0.942, 0.208
tt0332375,5000000,459386,8940582,-0.908, 0.788
tt0438315,10000000,80602,2893666,-0.992,-0.711
tt0366780,4000000,126449,864959,-0.968,-0.784
tt0796375,4000000,233709,2426851,-0.942,-0.393
tt0455782,25000000,39609,969869,-0.998,-0.961
tt0168629,12800000,91612,4184036,-0.993,-0.673
tt0247199,1500000,26236,406035,-0.983,-0.729
tt0308383,30000000,1034195,5381227,-0.966,-0.821
tt0335563,5000000,91798,1056102,-0.982,-0.789
tt0147612,3000000,30230,2746453,-0.990,-0.085
tt0120148,9000000,834817,11883495,-0.907, 0.320
tt0124819,1000000,210073,582024,-0.790,-0.418
tt0096332,17000000,202189,10006806,-0.988,-0.411
tt0086979,1500000,42971,1690913,-0.971, 0.127
tt1418377,65000000,8610441,19059018,-0.868,-0.707
tt0088814,44000000,4180110,21288692,-0.905,-0.516
tt0089175,9000000,6118543,24922237,-0.320, 1.769
tt0089907,4000000,4403000,14237000, 0.101, 2.559
tt0090863,13800000,6357877,13742233,-0.539,-0.004
tt0091541,10000000,5344555,30940022,-0.466, 2.094
tt0095631,30000000,5506290,38413606,-0.816, 0.280
tt0099422,100000000,22543911,103738726,-0.775, 0.037
tt0099700,50000000,9700000,41482207,-0.806,-0.170
tt0100114,12000000,11790047,43120554,-0.017, 2.593
tt0104187,7000000,9866150,40693477, 0.409, 4.813
tt0108162,40000000,12138283,36300000,-0.697,-0.092
tt0109836,45000000,11212889,22006296,-0.751,-0.511
tt0110622,30000000,13200000,51132598,-0.560, 0.704
tt0113820,15000000,13104788,37765144,-0.126, 1.518
tt0116191,6000000,240649,22201883,-0.960, 2.700
tt0116669,45000000,11191496,58586889,-0.751, 0.302
tt0117218,54000000,25400000,128769345,-0.530, 1.385
tt0117765,40000000,12300000,32758418,-0.693,-0.181
tt0117438,80000000,34216088,136448821,-0.572, 0.706
tt0119173,50000000,11094241,48154732,-0.778,-0.037
tt0119807,25000000,11617767,44455658,-0.535, 0.778
tt0120787,60000000,16615704,67629105,-0.723, 0.127
tt0120828,70000000,16485276,74329966,-0.764, 0.062
tt0120902,66000000,30138758,83892374,-0.543, 0.271
tt0130018,25000000,16520038,39989008,-0.339, 0.600
tt0124879,30000000,3321370,18252684,-0.889,-0.392
tt0120324,17000000,3422072,16311763,-0.799,-0.040
tt0120832,69000000,16310373,55585389,-0.764,-0.194
tt0120157,75000000,6447237,14567883,-0.914,-0.806
tt0146336,14000000,10515444,38048637,-0.249, 1.718
tt0120877,20000000,9106497,20241395,-0.545, 0.012
tt0182789,100000000,8234926,58220776,-0.918,-0.418
tt0181316,65000000,19208806,68518533,-0.704, 0.054
tt0144214,60000000,22332053,102678089,-0.628, 0.711
tt0185371,19000000,15946032,40846082,-0.161, 1.150
tt0140379,11000000,4285620,16071990,-0.610, 0.461
tt0132245,72000000,12174504,32616869,-0.831,-0.547
tt0268995,72000000,7366207,27807266,-0.898,-0.614
tt0236493,34000000,20108829,66808615,-0.409, 0.965
tt0184791,5000000,6916625,16017403, 0.383, 2.203
tt0253798,11000000,4531665,13903262,-0.588, 0.264
tt0297181,70000000,12752803,33105600,-0.818,-0.527
tt0265349,32000000,11208851,35228696,-0.650, 0.101
tt0287717,39000000,16711716,85570368,-0.571, 1.194
tt0283084,15000000,5268764,19158074,-0.649, 0.277
tt0281322,20000000,4548750,12398628,-0.773,-0.380
tt0264395,50000000,11511960,26536120,-0.770,-0.469
tt0305669,33000000,31101026,132541238,-0.058, 3.016
tt0245803,52000000,8653542,23020488,-0.834,-0.557
tt0325258,17000000,6660540,22734486,-0.608, 0.337
tt0333780,45000000,22220670,89808372,-0.506, 0.996
tt0306841,17000000,17338755,42672630, 0.020, 1.510
tt0338094,90000000,24278410,75817994,-0.730,-0.158
tt0300051,35000000,8319171,25266129,-0.762,-0.278
tt0316732,25000000,12029832,36609966,-0.519, 0.464
tt0241025,23000000,6268925,16136476,-0.727,-0.298
tt0368578,32000000,18575214,82301521,-0.420, 1.572
tt0398712,20000000,6502724,19976073,-0.675,-0.001
tt0257516,35000000,9633085,19294901,-0.725,-0.449
tt0372237,35000000,20671446,67962333,-0.409, 0.942
tt0331933,40000000,8917251,19699706,-0.777,-0.508
tt0382628,30000000,9939251,25472967,-0.669,-0.151
tt0367652,22000000,9626287,22264487,-0.562, 0.012
tt0356680,17000000,12521027,60061759,-0.263, 2.533
tt0432291,18000000,11752917,29511112,-0.347, 0.640
tt0380623,25000000,5300980,16247775,-0.788,-0.350
tt0318081,52000000,1190791,1891821,-0.977,-0.964
tt0384680,22000000,4248465,12469811,-0.807,-0.433
tt0417433,26000000,7681171,17127992,-0.705,-0.341
tt0429589,50000000,8432465,28142535,-0.831,-0.437
tt0414853,51000000,15820864,72601713,-0.690, 0.424
tt0443632,60000000,14367854,36279230,-0.761,-0.395
tt0455960,10000000,7818239,16366370,-0.218, 0.637
tt0479500,20000000,6832318,25612520,-0.658, 0.281
tt0482603,37000000,7181374,30105968,-0.806,-0.186
tt1477715,60000000,23234394,71844424,-0.613, 0.197
tt1287468,85000000,12279363,43575716,-0.856,-0.487
tt2215719,12000000,7138266,25240988,-0.405, 1.103
tt1972571,15000000,2717000,17053959,-0.819, 0.137
tt1554091,10000000,62087,1759252,-0.994,-0.824
tt1570989,65000,21235,383549,-0.673, 4.901
tt1336617,7000000,181716,7455447,-0.974, 0.065
tt1194263,7500000,88182,9171777,-0.988, 0.223
tt1303828,3500000,13265,37606,-0.996,-0.989
tt0457572,8000000,10343,298110,-0.999,-0.963
tt0765120,10000000,74146,866778,-0.993,-0.913
tt0404030,7000000,66806,1705595,-0.990,-0.756
tt0914797,5000000,277839,4016669,-0.944,-0.197
tt0964539,8000000,54244,108662,-0.993,-0.986
tt0457495,40000000,215177,652526,-0.995,-0.984
tt1082886,6000000,138401,2077116,-0.977,-0.654
tt0884224,10000000,45714,578527,-0.995,-0.942
tt1024715,3000000,1319286,2926565,-0.560,-0.024
tt0457513,4000000,3046924,10525717,-0.238, 1.631
tt0283003,2000000,15160,410241,-0.992,-0.795
tt0301199,10000000,100512,8111360,-0.990,-0.189
tt0278500,15000000,500447,8378141,-0.967,-0.441
tt0120731,9000000,39200,259127,-0.996,-0.971
tt0115734,7000000,124118,560069,-0.982,-0.920
tt0117628,3500000,2088492,9449219,-0.403, 1.700
tt0115736,4500000,900902,3798532,-0.800,-0.156
tt0104779,5000000,37997,1862805,-0.992,-0.627
tt0102494,2500000,68542,6258980,-0.973, 1.504
tt0089869,1000000,9825,153764,-0.990,-0.846
tt0095690,6000000,1163939,12793213,-0.806, 1.132
tt0095270,2000000,577287,6351909,-0.711, 2.176
tt0085959,9000000,1987000,14929552,-0.779, 0.659
tt0455944,55000000,34137828,100454738,-0.379, 0.826
tt2357291,103000000,39327869,131020633,-0.618, 0.272
tt0085382,5000000,6114000,21200000, 0.223, 3.240
tt0089686,2200000,2865475,23060333, 0.302, 9.482
tt0091167,6400000,1265826,35075743,-0.802, 4.481
tt0097659,1500000,4134098,14533681, 1.756, 8.689
tt0095742,7000000,12833403,49336557, 0.833, 6.048
tt0098273,19000000,10017840,58571513,-0.473, 2.083
tt0099253,13000000,10718520,28501605,-0.175, 1.192
tt0099365,16000000,8054860,32942739,-0.497, 1.059
tt0102558,40000000,3966240,8479793,-0.901,-0.788
tt0101889,24000000,311662,41895491,-0.987, 0.746
tt0101917,8500000,12966525,34868327, 0.525, 3.102
tt0107808,30000000,8075582,31160784,-0.731, 0.039
tt0109254,55000000,15276000,42610000,-0.722,-0.225
tt0111686,8000000,6667118,17400601,-0.167, 1.175
tt0110997,45000000,10200000,46816343,-0.773, 0.040
tt0111255,45000000,14300000,57362581,-0.682, 0.275
tt0113071,55000000,10900000,37600435,-0.802,-0.316
tt0113957,22000000,10037745,46564881,-0.544, 1.117
tt0114319,58000000,5560000,53672080,-0.904,-0.075
tt0114825,20000000,7045379,19751736,-0.648,-0.012
tt0116253,55000000,12100000,56569216,-0.780, 0.029
tt0117333,32000000,16200000,104632573,-0.494, 2.270
tt0116999,23000000,57739,12782508,-0.997,-0.444
tt0118887,10000000,13510482,44886089, 0.351, 3.489
tt0120399,19000000,2730440,6633400,-0.856,-0.651
tt0120434,25000000,12837927,36429528,-0.486, 0.457
tt0118747,28000000,6129615,13979599,-0.781,-0.501
tt0118755,29000000,6075079,22359293,-0.791,-0.229
tt0118998,71500000,29014324,144156464,-0.594, 1.016
tt0119313,30000000,14210464,60033780,-0.526, 1.001
tt0124198,10000000,3245853,9801782,-0.675,-0.020
tt0138304,75000000,4027003,10654581,-0.946,-0.858
tt0120620,25000000,3871616,10114315,-0.845,-0.595
tt0164114,8000000,6846112,17843379,-0.144, 1.230
tt0126916,80000000,13041685,35168395,-0.837,-0.560
tt0138510,20000000,1807181,4002955,-0.910,-0.800
tt0191754,43000000,10310672,37035515,-0.760,-0.139
tt0122459,24000000,7820836,32662299,-0.674, 0.361
tt0185014,35000000,87505,19389454,-0.997,-0.446
tt0190374,45000000,7237422,15185241,-0.839,-0.663
tt0111512,2000000,3845278,11507395, 0.923, 4.754
tt0228750,65000000,10207869,32598931,-0.843,-0.498
tt0202677,21000000,2150979,6047856,-0.898,-0.712
tt0255798,22000000,19610520,55762229,-0.109, 1.535
tt0255819,16000000,8606403,28734552,-0.462, 0.796
tt0228333,28000000,3804452,8434601,-0.864,-0.699
tt0252503,35000000,7823521,23483357,-0.776,-0.329
tt0271027,25000000,13304027,36833473,-0.468, 0.473
tt0239948,22000000,7411852,19351569,-0.663,-0.120
tt0265459,12000000,321515,31597131,-0.973, 1.633
tt0280460,10000000,10037846,30307416, 0.004, 2.031
tt0278435,38000000,17213137,39177215,-0.547, 0.031
tt0280665,35000000,2776248,6592103,-0.921,-0.812
tt0227984,28000000,2817719,5204007,-0.899,-0.814
tt0240468,10000000,7017474,16033556,-0.298, 0.603
tt0308506,30000000,12179420,51432423,-0.594, 0.714
tt0265662,20000000,16021684,75600072,-0.199, 2.780
tt0279493,25000000,12037685,38230435,-0.518, 0.529
tt0306685,30000000,16521486,34604054,-0.449, 0.153
tt0269347,55000000,13482638,34238611,-0.755,-0.377
tt0301470,17000000,18365222,35143332, 0.080, 1.067
tt0165982,60000000,6874477,26288320,-0.885,-0.562
tt0263757,20000000,11277367,36922190,-0.436, 0.846
tt0294357,35000000,2076402,4426297,-0.941,-0.874
tt0316465,35000000,13303724,52277485,-0.620, 0.494
tt0338466,55000000,9411055,33828318,-0.829,-0.385
tt0375173,60000000,6218335,13395939,-0.896,-0.777
tt0299172,110000000,13880771,50026353,-0.874,-0.545
tt0367085,16000000,7008711,13922211,-0.562,-0.130
tt0327162,90000000,21406781,59475623,-0.762,-0.339
tt0385307,45000000,14043215,48478006,-0.688, 0.077
tt0374536,85000000,20131130,62252415,-0.763,-0.268
tt0400497,50000000,12709221,66002004,-0.746, 0.320
tt0417217,20000000,8703240,22862049,-0.565, 0.143
tt0361089,35000000,5914722,19447478,-0.831,-0.444
tt0383222,25000000,1550000,2405420,-0.938,-0.904
tt0466342,20000000,21812384,48548426, 0.091, 1.427
tt0433386,20000000,20825300,39143839, 0.041, 0.957
tt0483726,20000000,12299380,37442180,-0.385, 0.872
tt0441796,9000000,10726406,23078294, 0.192, 1.564
tt0383060,35000000,4510408,11631245,-0.871,-0.668
tt0452681,12000000,19504038,84497876, 0.625, 6.041
tt0484740,45000000,1924860,4607608,-0.957,-0.898
tt0473308,2000000,92034,19067631,-0.954, 8.534
tt0379865,58000000,12682595,31199215,-0.781,-0.462
tt0765476,60000000,5251918,11802056,-0.912,-0.803
tt0785006,35000000,17012212,73023275,-0.514, 1.086
tt1385912,13000000,23446785,51697449, 0.804, 2.977
tt0838232,70000000,11588150,35922978,-0.834,-0.487
tt1127896,30000000,3457760,7443007,-0.885,-0.752
tt1391137,20000000,29289537,60072596, 0.464, 2.004
tt1411664,10000000,1415023,2331318,-0.858,-0.767
tt1498569,15000000,15467,163141,-0.999,-0.989
tt1396221,8000000,2100,3669,-1.000,-1.000
tt1320239,10000000,947,4833,-1.000,-1.000
tt0806027,30000000,110029,256681,-0.996,-0.991
tt0974554,13000000,104168,3577210,-0.992,-0.725
tt0379976,4600000,22311,434417,-0.995,-0.906
tt0906665,3800000,12172,48034,-0.997,-0.987
tt0763840,12000000,25261,40830,-0.998,-0.997
tt0805526,100000,1343537,10174663,12.435,100.747
tt0138946,24000000,57339,882710,-0.998,-0.963
tt0117737,10000000,103028,4573330,-0.990,-0.543
tt0119349,18000000,75183,7837632,-0.996,-0.565
tt0145734,14000000,26669,3956212,-0.998,-0.717
tt0110074,30000000,104490,2869369,-0.997,-0.904
tt0082495,2500000,7676836,20470309, 2.071, 7.188
tt0086154,5000000,8310244,30451264, 0.662, 5.090
tt0086984,10000000,2837978,8801940,-0.716,-0.120
tt0089092,40000000,1594702,12303411,-0.960,-0.692
tt0090056,22000000,8614039,60083467,-0.608, 1.731
tt0091445,6000000,1250101,7946345,-0.792, 0.324
tt0093565,15000000,127599,80640528,-0.991, 4.376
tt0097778,7500000,12107784,140088813, 0.614,17.679
tt0100140,31000000,3514678,35419397,-0.887, 0.143
tt0102744,20000000,3853149,21413105,-0.807, 0.071
tt0100994,20000000,8017438,44143410,-0.599, 1.207
tt0101452,20000000,10200000,38037513,-0.490, 0.902
tt0102510,23000000,20800000,86930411,-0.096, 2.780
tt0105414,16000000,10212401,48017402,-0.362, 2.001
tt0107840,14000000,11728455,27515786,-0.162, 0.965
tt0107978,23500000,4300000,10696210,-0.817,-0.545
tt0109456,40000000,6610488,19726050,-0.835,-0.507
tt0112715,50000000,24642539,75791168,-0.507, 0.516
tt0115857,50000000,7546000,20550712,-0.849,-0.589
tt0116040,80000000,10014795,32885565,-0.875,-0.589
tt0119668,30000000,5233658,25078937,-0.826,-0.164
tt0119675,25000000,7818208,25454187,-0.687, 0.018
tt0119715,38000000,6062922,61834214,-0.840, 0.627
tt0120179,160000000,16158942,48068396,-0.899,-0.700
tt0120749,60000000,10104715,32940507,-0.832,-0.451
tt0119905,4500000,8421172,23031390, 0.871, 4.118
tt0118661,60000000,10305957,23322832,-0.828,-0.611
tt0165710,15000000,2005512,4193025,-0.866,-0.720
tt0155776,3500000,1603425,3071947,-0.542,-0.122
tt0139414,27000000,10974145,31768374,-0.594, 0.177
tt0160797,60000000,15011181,61322858,-0.750, 0.022
tt0192614,15000000,11034885,35007180,-0.264, 1.334
tt0208988,40000000,6637830,14967182,-0.834,-0.626
tt0179626,42000000,10523154,24375436,-0.749,-0.420
tt0219965,80000000,13050700,41523271,-0.837,-0.481
tt0260866,50000000,17090474,54997476,-0.658, 0.100
tt0240515,15000000,7098459,14249005,-0.527,-0.050
tt0221218,30000000,5738448,17951431,-0.809,-0.402
tt0236348,22000000,4562455,14252830,-0.793,-0.352
tt0244970,23000000,10010600,27338033,-0.565, 0.189
tt0279113,5000000,151642,14015786,-0.970, 1.803
tt0160399,40000000,3022523,6114237,-0.924,-0.847
tt0273923,18000000,15053226,41032915,-0.164, 1.280
tt0265298,15000000,11554015,47811275,-0.230, 2.187
tt0309377,50000000,7312413,26199517,-0.854,-0.476
tt0275022,12000000,17014226,37188667, 0.418, 2.099
tt0259288,60000000,10216025,30063805,-0.830,-0.499
tt0303933,20000000,12604705,56398162,-0.370, 1.820
tt0251114,60000000,8907413,19076815,-0.852,-0.682
tt0295427,16000000,12554650,40363530,-0.215, 1.523
tt0304669,60000000,29008696,139225854,-0.517, 1.320
tt0282209,11000000,12024917,32131483, 0.093, 1.921
tt0299930,54000000,3753518,6068735,-0.930,-0.888
tt0318155,80000000,9317371,20991364,-0.884,-0.738
tt0366174,25000000,12812287,31526393,-0.488, 0.261
tt0358135,50000000,11783467,57887882,-0.764, 0.158
tt0329691,40000000,11442203,21176322,-0.714,-0.471
tt0369226,20000000,2834421,5132655,-0.858,-0.743
tt0362165,84000000,7511675,17010646,-0.911,-0.797
tt0375210,10000000,24113565,55865715, 1.411, 4.587
tt0326905,80000000,3376009,10166502,-0.958,-0.873
tt0377107,20000000,193840,7524766,-0.990,-0.624
tt0465142,19000000,3667420,7191830,-0.807,-0.621
tt0454919,20000000,8203822,20259297,-0.590, 0.013
tt0473444,45000000,711336,6565495,-0.984,-0.854
tt0338216,55000000,2710445,5755286,-0.951,-0.895
tt0804516,8000000,2083398,3992339,-0.740,-0.501
tt0780595,26000000,4000000,6877133,-0.846,-0.735
tt0484562,45000000,3745315,8791738,-0.917,-0.805
tt0906108,15000000,21353759,55184721, 0.424, 2.679
tt0951216,22000000,9273645,20668843,-0.578,-0.061
tt0489282,20000000,3001719,6563357,-0.850,-0.672
tt1046997,45000000,3477996,7916887,-0.923,-0.824
tt0865559,17000000,3223161,8662318,-0.810,-0.490
tt0492389,35000000,6627564,17596256,-0.811,-0.497
tt1305583,14000000,7629862,20246959,-0.455, 0.446
tt1695994,3400000,301885,535249,-0.911,-0.843
tt1079360,1100000,10185,17401,-0.991,-0.984
tt1134854,4000000,54605,101055,-0.986,-0.975
tt1294213,15000000,94936,4360548,-0.994,-0.709
tt1068678,9000000,90455,170702,-0.990,-0.981
tt0379889,30000000,69868,3752725,-0.998,-0.875
tt0485851,10000000,19487,25775,-0.998,-0.997
tt0444653,169000,27112,1618957,-0.840, 8.580
tt0490181,25000000,4724,6820,-1.000,-1.000
tt0361411,7000000,385848,6601079,-0.945,-0.057
tt0297884,13500000,211279,15854988,-0.984, 0.174
tt0281686,1000000,35636,2003420,-0.964, 1.003
tt0330099,10000000,50601,365734,-0.995,-0.963
tt0120910,80000000,2911485,60507228,-0.964,-0.244
tt0210070,5000000,1430,2554,-1.000,-0.999
tt0088993,3500000,1700000,5804262,-0.514, 0.658
tt0086216,10000000,18985,2494480,-0.998,-0.751
tt0077745,3500000,1298129,24946533,-0.629, 6.128
tt0077523,5200000,10272000,85196485, 0.975,15.384
tt0077869,4000000,626649,30471420,-0.843, 6.618
tt0085811,27000000,5469415,16519460,-0.797,-0.388
tt0086491,10000000,6614000,29500000,-0.339, 1.950
tt0088889,7000000,3451000,13086000,-0.507, 0.869
tt0091129,25000000,12000000,79817937,-0.520, 2.193
tt0091499,10000000,3205644,7188513,-0.679,-0.281
tt0091575,6000000,3388907,9947631,-0.435, 0.658
tt0093300,23000000,7154890,20763013,-0.689,-0.097
tt0094894,6000000,4747118,46616067,-0.209, 6.769
tt0097981,8000000,8115176,22168359, 0.014, 1.771
tt0099817,7000000,1912421,4348368,-0.727,-0.379
tt0100258,4200000,2884679,5835247,-0.313, 0.389
tt0100419,10000000,10000000,53470900, 0.000, 4.347
tt0103596,6500000,5888920,24678909,-0.094, 2.797
tt0111438,27000000,12064625,44327925,-0.553, 0.642
tt0115956,46000000,12501000,58918501,-0.728, 0.281
tt0116277,55000000,6271406,18573791,-0.886,-0.662
tt0117894,8500000,5679046,15171475,-0.332, 0.785
tt0118548,50000000,16770220,50007168,-0.665, 0.000
tt0118632,5000000,40969,20733485,-0.992, 3.147
tt0118771,36000000,12307128,50129186,-0.658, 0.392
tt0119013,30000000,5034914,11438337,-0.832,-0.619
tt0119137,80000000,35892031,92969824,-0.551, 0.162
tt0119535,12000000,2007279,4266243,-0.833,-0.644
tt0119695,25000000,10654369,41067398,-0.574, 0.643
tt0120461,90000000,14581740,47474112,-0.838,-0.473
tt0120751,90000000,10602042,50628009,-0.882,-0.437
tt0168501,9000000,9031660,34074895, 0.004, 2.786
tt0131325,55000000,18062550,66365290,-0.672, 0.207
tt0141369,75000000,21889138,97360069,-0.708, 0.298
tt0129332,12000000,1040727,2060953,-0.913,-0.828
tt0162677,22000000,7991450,19283782,-0.637,-0.123
tt0204175,16000000,7008950,20627372,-0.562, 0.289
tt0158622,83000000,10518435,35231365,-0.873,-0.576
tt0265029,48000000,30181877,93607673,-0.371, 0.950
tt0218817,30000000,5486209,10965209,-0.817,-0.634
tt0258470,13000000,2038349,5002310,-0.843,-0.615
tt0250224,14000000,4715060,16929123,-0.663, 0.209
tt0252501,31000000,9021494,24185781,-0.709,-0.220
tt0247425,1700000,93972,35918429,-0.945,20.128
tt0181739,75000000,5271248,13596911,-0.930,-0.819
tt0280486,70000000,11007367,30157016,-0.843,-0.569
tt0303714,12000000,20627433,75074950, 0.719, 5.256
tt0240510,35000000,6857879,18306166,-0.804,-0.477
tt0297162,13000000,7820536,15361537,-0.398, 0.182
tt0280030,20000000,15623464,48423368,-0.219, 1.421
tt0284490,85000000,15011430,37948765,-0.823,-0.554
tt0313911,26000000,14064317,47811138,-0.459, 0.839
tt0285462,20000000,3815075,8586376,-0.809,-0.571
tt0199626,12000000,97625,4717455,-0.992,-0.607
tt0337917,18000000,5824860,16702864,-0.676,-0.072
tt0331953,8550000,3000000,4992159,-0.649,-0.416
tt0361841,35000000,7075217,20422207,-0.798,-0.417
tt0314498,40000000,4873819,10387706,-0.878,-0.740
tt0360009,19250000,2011435,4434432,-0.896,-0.770
tt0315297,50000000,8904299,25195050,-0.822,-0.496
tt0327247,40000000,6685381,16323969,-0.833,-0.592
tt0317132,14000000,13218723,32645546,-0.056, 1.332
tt0428803,8000000,137492,77413017,-0.983, 8.677
tt0407265,1000000,1452303,9015303, 0.452, 8.015
tt0399327,33000000,4065014,8326035,-0.877,-0.748
tt0436331,6500000,589332,13367101,-0.909, 1.056
tt0455612,6000000,30030661,63231524, 4.005, 9.539
tt0372873,35000000,5041239,10956379,-0.856,-0.687
tt0846308,10000000,220297,17655201,-0.978, 0.766
tt1153706,25000000,12622450,25615792,-0.495, 0.025
tt1095174,8000000,6741530,16734283,-0.157, 1.092
tt1013860,20000000,754779,1183354,-0.962,-0.941
tt1547230,20000000,6076859,15000994,-0.696,-0.250
tt1967545,18000000,5175282,13362308,-0.712,-0.258
tt1247662,3200000,34712,100503,-0.989,-0.969
tt0831884,11000000,36269,121994,-0.997,-0.989
tt0414951,900000,27546,381186,-0.969,-0.576
tt0443431,500000,33316,654132,-0.933, 0.308
tt0961108,8000000,36884,70600,-0.995,-0.991
tt0399095,12000000,118086,214202,-0.990,-0.982
tt0439289,12000000,226108,6754898,-0.981,-0.437
tt0425253,6000000,21828,48913,-0.996,-0.992
tt0367631,3500000,56448,96793,-0.984,-0.972
tt0410764,19300000,7276,66453,-1.000,-0.997
tt0850253,8000000,46903,223537,-0.994,-0.972
tt0118789,1500000,39555,2365931,-0.974, 0.577
tt0120321,2000000,43574,6719300,-0.978, 2.360
tt0120533,12000000,1588013,5032496,-0.868,-0.581
tt0088680,4500000,45435,10600000,-0.990, 1.356
tt0096764,46630000,597400,8083123,-0.987,-0.827
tt0083630,8000000,2955641,10751126,-0.631, 0.344
tt0083722,18000000,1617636,5694940,-0.910,-0.684
tt0085750,20500000,13422500,42245180,-0.345, 1.061
tt0086383,22000000,9688561,67642693,-0.560, 2.075
tt0088206,35000000,5738249,14296000,-0.836,-0.592
tt0090887,2000000,1618800,13167232,-0.191, 5.584
tt0091223,3000000,5923000,18503001, 0.974, 5.168
